what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372340810957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341044728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341055253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341057931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372341061583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341061781
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1372341062026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372341064517
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372341065830
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1372341066382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341085269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341089004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372341098424
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1372341113064
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372341141902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341165093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1372341165136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341173447
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1372341174108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341175490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341195678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341268277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341271649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1372341272808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341282894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341292903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341316456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341322371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341444273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341453842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341605076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341614042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341632697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341636375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341680751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341691593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372341781129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372341783866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372341796274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372341799265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1372341818106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341824879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341849255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341856723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341875898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341881257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341883092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341883783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341887316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341888646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341914936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372341916112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372342022617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372342031652
