what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265392600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265399453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265418848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265421051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265460087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265479160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376265562274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1376265564110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1376265566522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376265567922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265704170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265705108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1376265785301
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1376265785650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265806935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265817205
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1376265827743
activated,editor,org.scala-ide.sdt.core,3.0.1.rc01-2_10-201306070828-c608228,"scala.tools.eclipse.ScalaSourceFileEditor",1376265828389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376265839941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376265840108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376265840282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376265840484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376265840810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376265970383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376266173605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376266451670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267267698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267284218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267285037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267359082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376267365214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267384701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267410894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267412622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267415508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267423115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376267426854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267427232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267427593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267427841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267428018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267428539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1376267428923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1376267430050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1376267438867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376267451307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1376267463289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376267464665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376267467633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376267467800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376267467977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376267468160
